,timestamp,activity,x,y,z
0,1.454956105656e+18,0,0.364336,9.69823,0.017374900000000002
1,1.454956105756e+18,0,0.0264776,9.92626,0.16539700000000002
2,1.454956105856e+18,0,0.246561,9.69781,-0.10092
3,1.454956105956e+18,0,0.326222,9.69835,0.016684
4,1.454956106056e+18,0,0.174062,9.81179,0.013558700000000002
5,1.454956106156e+18,0,0.218095,9.88827,0.207713
6,1.454956106256e+18,0,0.0268245,9.62529,0.205102
7,1.454956106356e+18,0,0.368911,9.69927,0.17233800000000002
8,1.454956106456e+18,0,0.0656364,9.88875,0.204949
9,1.454956106556e+18,0,0.0693666,10.0025,0.32081
10,1.454956106656e+18,0,0.223862,9.47564,0.441484
11,1.454956106756e+18,0,0.110215,9.73957,0.438567
12,1.454956106856e+18,0,0.103651,9.85098,0.20576
13,1.454956106956e+18,0,0.25422100000000003,10.0006,0.13055999999999998
14,1.454956107056e+18,0,-0.0574111,9.62372,-0.0674654
15,1.454956107156e+18,0,0.177992,10.0008,0.129178
16,1.454956107256e+18,0,0.12993,9.69765,-0.180475
17,1.454956107356e+18,0,0.0528557,9.81059,-0.220959
18,1.454956107456e+18,0,0.217995,9.85062,0.207833
19,1.454956107556e+18,0,0.319758,9.84741,-0.216243
20,1.454956107656e+18,0,0.210635,9.6608,-0.024008900000000003
21,1.454956107756e+18,0,0.284576,9.66004,-0.100109
22,1.454956107856e+18,0,0.17510599999999998,9.7744,0.0524201
23,1.454956107956e+18,0,0.217696,9.73766,0.208195
24,1.454956108056e+18,0,0.135202,9.96226,-0.026355400000000005
25,1.454956108156e+18,0,0.209889,9.81115,-0.0632321
26,1.454956108256e+18,0,0.282886,9.88544,-0.178314
27,1.454956108356e+18,0,0.168989,9.62249,-0.140802
28,1.454956108456e+18,0,-0.019196900000000003,9.66125,-0.0668951
29,1.454956108556e+18,0,0.44907,9.88808,0.28934
30,1.454956108656e+18,0,0.25516500000000003,9.92555,0.169542
31,1.454956108756e+18,0,0.170232,9.6604,-0.102181
32,1.454956108856e+18,0,0.20979,9.7735,-0.0631115
33,1.454956108956e+18,0,0.106585,9.66349,0.32258600000000004
34,1.454956109056e+18,0,0.0295105,9.77643,0.28210100000000005
35,1.454956109156e+18,0,0.214962,10.0005,0.0911283
36,1.454956109256e+18,0,0.292881,9.77482,0.170715
37,1.454956109356e+18,0,0.255711,9.69989,0.209006
38,1.454956109456e+18,0,0.142511,9.7005,0.245675
39,1.454956109556e+18,0,0.254966,9.85024,0.169783
40,1.454956109656e+18,0,0.177493,9.81257,0.129781
41,1.454956109756e+18,0,0.210933,9.77376,-0.0243706
42,1.454956109856e+18,0,0.216106,10.0007,0.129869
43,1.454956109956e+18,0,0.250092,9.73624,0.0151817
44,1.454956110056e+18,0,0.216254,9.62444,0.169816
45,1.454956110156e+18,0,0.2263,9.96539,0.478657
46,1.454956110256e+18,0,0.139478,9.85034,0.12897
47,1.454956110356e+18,0,0.253523,9.73702,0.131404
48,1.454956110456e+18,0,0.21197800000000006,9.73636,0.014490799999999996
49,1.454956110556e+18,0,0.294125,9.81273,0.209336
50,1.454956110656e+18,0,0.513363,9.69698,-0.096084
51,1.454956110756e+18,0,0.217995,9.85062,0.207833
52,1.454956110856e+18,0,-0.0057705,9.5514,0.398357
53,1.454956110956e+18,0,-0.233314,9.55238,0.4329520000000001
54,1.454956111056e+18,0,-0.236447,9.66456,0.316368
55,1.454956111156e+18,0,-0.23948000000000005,9.81439,0.199663
56,1.454956111256e+18,0,0.0241901,9.92574,0.087915
57,1.454956111356e+18,0,0.0284663,9.81382,0.24324
58,1.454956111456e+18,0,-0.047663300000000006,9.85171,0.241738
59,1.454956111556e+18,0,-0.043586300000000015,9.66448,0.397304
60,1.454956111656e+18,0,0.0644926,9.88849,0.166208
61,1.454956111756e+18,0,-0.00746035,9.7768,0.320151
62,1.454956111856e+18,0,-0.0110909,9.70072,0.20417
63,1.454956111956e+18,0,-0.0109913,9.73837,0.204049
64,1.454956112056e+18,0,-0.040701,9.89092,0.474062
65,1.454956112156e+18,0,0.06762510000000001,9.77631,0.282792
66,1.454956112256e+18,0,-0.16335,9.7765,0.201165
67,1.454956112356e+18,0,-0.0446304,9.70188,0.358442
68,1.454956112456e+18,0,-0.116185,9.7408,0.511903
69,1.454956112556e+18,0,-0.00974789,9.77629,0.24267
70,1.454956112656e+18,0,-0.0471172,9.62605,0.281202
71,1.454956112756e+18,0,0.0273226,9.81356,0.204499
72,1.454956112856e+18,0,0.14186600000000002,9.88851,0.206331
73,1.454956112956e+18,0,0.103054,9.62506,0.206484
74,1.454956113056e+18,0,0.180925,9.81334,0.246004
75,1.454956113156e+18,0,0.0411474,9.85432,0.669269
76,1.454956113256e+18,0,-0.07921410000000001,9.74043,0.473854
77,1.454956113356e+18,0,-0.530026,9.63045,0.6983689999999999
78,1.454956113456e+18,0,0.486288,9.54908,0.291116
79,1.454956113556e+18,0,0.412099,9.88845,0.32739
80,1.454956113656e+18,0,0.154395,9.43978,0.672668
81,1.454956113756e+18,0,0.100766,9.62454,0.129002
82,1.454956113856e+18,0,0.338704,9.66355,0.442954
83,1.454956113956e+18,0,-0.10189,9.81055,-0.301204
84,1.454956114056e+18,0,0.299346,9.62576,0.403643
85,1.454956114156e+18,0,-0.0432874,9.77744,0.396942
86,1.454956114256e+18,0,0.250789,9.99982,0.0143376
87,1.454956114356e+18,0,0.149872,9.89032,0.477517
88,1.454956114456e+18,0,-0.0151679,9.88795,0.0486039
89,1.454956114556e+18,0,0.0425384,9.51596,0.747835
90,1.454956114656e+18,0,0.110016,9.66427,0.438808
91,1.454956114756e+18,0,0.112204,9.62713,0.516411
92,1.454956114856e+18,0,0.116432,9.92913,0.631668
93,1.454956114956e+18,0,-0.0251863,9.70628,1.01704
94,1.454956115056e+18,0,-0.149326,9.89257,0.665694
