,timestamp,activity,temp
0,1.454956105656e+18,0,32.8125
1,1.454956105756e+18,0,32.8125
2,1.454956105856e+18,0,32.8125
3,1.454956105956e+18,0,32.875
4,1.454956106056e+18,0,32.875
5,1.454956106156e+18,0,32.875
6,1.454956106256e+18,0,32.875
7,1.454956106356e+18,0,32.875
8,1.454956106456e+18,0,32.9375
9,1.454956106556e+18,0,32.9375
10,1.454956106656e+18,0,32.9375
11,1.454956106756e+18,0,32.9375
12,1.454956106856e+18,0,32.9375
13,1.454956106956e+18,0,32.9375
14,1.454956107056e+18,0,33.0
15,1.454956107156e+18,0,33.0
16,1.454956107256e+18,0,33.0
17,1.454956107356e+18,0,33.0
18,1.454956107456e+18,0,33.0
19,1.454956107556e+18,0,33.0
20,1.454956107656e+18,0,33.0
21,1.454956107756e+18,0,33.0
22,1.454956107856e+18,0,33.0
23,1.454956107956e+18,0,33.0
24,1.454956108056e+18,0,33.0
25,1.454956108156e+18,0,33.0
26,1.454956108256e+18,0,33.0
27,1.454956108356e+18,0,33.0
28,1.454956108456e+18,0,33.0
29,1.454956108556e+18,0,33.0
30,1.454956108656e+18,0,33.0
31,1.454956108756e+18,0,33.0
32,1.454956108856e+18,0,33.0
33,1.454956108956e+18,0,33.0
34,1.454956109056e+18,0,33.0
35,1.454956109156e+18,0,33.0
36,1.454956109256e+18,0,33.0
37,1.454956109356e+18,0,33.0
38,1.454956109456e+18,0,33.0
39,1.454956109556e+18,0,33.0
40,1.454956109656e+18,0,33.0
41,1.454956109756e+18,0,33.0
42,1.454956109856e+18,0,33.0
43,1.454956109956e+18,0,33.0
44,1.454956110056e+18,0,33.0
45,1.454956110156e+18,0,33.0
46,1.454956110256e+18,0,33.0
47,1.454956110356e+18,0,33.0
48,1.454956110456e+18,0,33.0
49,1.454956110556e+18,0,33.0
50,1.454956110656e+18,0,33.0
51,1.454956110756e+18,0,33.0
52,1.454956110856e+18,0,33.0
53,1.454956110956e+18,0,33.0
54,1.454956111056e+18,0,33.0625
55,1.454956111156e+18,0,33.0625
56,1.454956111256e+18,0,33.0625
57,1.454956111356e+18,0,33.0625
