,timestamp,activity,x,y,z
0,5.89,0,0.030435900000000005,-0.0153287,0.0486052
1,5.99,0,0.0939337,-0.0353457,0.0103508
2,6.09,0,0.026543200000000003,-0.0463358,0.168715
3,6.19,0,0.06756260000000001,-0.049425800000000006,-0.02805
4,6.29,0,0.0443889,-0.0363884,-0.11567
5,6.39,0,0.0242191,0.00807708,-0.0977856
6,6.49,0,-0.0121081,-0.00580447,-0.0627775
7,6.59,0,-0.0252068,0.0105417,-0.00810701
8,6.69,0,0.00396045,0.0335323,0.0481655
9,6.79,0,0.0409634,0.0802409,0.11032
10,6.89,0,-0.0723587,-0.071645,-0.07655260000000001
11,6.99,0,-0.0191961,0.0210884,-0.0235644
12,7.09,0,-0.0689865,0.021559400000000003,-0.0651438
13,7.19,0,-0.00236709,0.033056199999999994,-0.114874
14,7.29,0,-0.035153,0.000704683,-0.114675
15,7.39,0,-0.0255323,-0.0473776,0.044332800000000006
16,7.49,0,0.013788299999999998,0.0217627,0.099721
17,7.59,0,-0.00317707,0.00752565,0.0497396
18,7.69,0,-0.00852909,0.0288373,-0.0223393
19,7.79,0,0.052788199999999987,0.0457528,-0.0243348
20,7.89,0,0.0175894,-0.0132198,-0.0475882
21,7.99,0,-0.0366944,-0.0296612,-0.06303310000000001
22,8.09,0,-0.0238563,0.0150544,0.00291907
23,8.19,0,-0.0805414,-0.0214515,-0.0407796
24,8.29,0,-0.0188777,-0.0185212,0.0252969
25,8.39,0,-0.019432,-0.0116766,-0.0288032
26,8.49,0,0.033785,0.0493855,-0.0319861
27,8.59,0,0.0105456,-0.0208751,0.012235700000000002
28,8.69,0,0.00249363,-0.040225300000000005,0.013177
29,8.79,0,0.0699608,-0.0474262,0.0121545
30,8.89,0,0.0631381,-0.026999,-0.0307262
31,8.99,0,0.000193476,-0.028579000000000007,-0.0775572
32,9.09,0,0.0255151,0.00894486,-0.00749611
33,9.19,0,-0.0173275,-0.00212822,-0.0176047
34,9.29,0,-0.00895412,-0.0396388,0.0414568
35,9.39,0,-0.0216718,0.00233088,0.025098
36,9.49,0,-0.0271492,-0.0248609,-0.0468771
37,9.59,0,-0.035202,-0.0392822,-0.0491191
38,9.69,0,-0.034484,0.0308781,-0.052694000000000005
39,9.79,0,-0.0203846,0.037110500000000005,-0.0180491
40,9.89,0,-0.0169442,0.06186619999999999,-0.00216426
41,9.99,0,-0.0662085,0.0255639,-0.0432527
42,10.09,0,-0.046344300000000005,-6.77035e-05,0.014671200000000002
43,10.19,0,-0.051533400000000014,0.0058379,0.0198076
44,10.29,0,-0.0464177,0.0205536,0.00447313
45,10.39,0,0.015397,0.0196206,-0.00811923
46,10.49,0,0.00816177,0.00851548,-0.0119146
47,10.59,0,0.0174858,0.00517218,-0.017749900000000002
48,10.69,0,-0.014549700000000004,-0.00242794,-0.0301121
49,10.79,0,-0.0274681,0.028286,-0.030124900000000007
50,10.89,0,-0.0433842,0.012751,0.022644
51,10.99,0,-0.0433392,-0.00678713,-0.0782578
52,11.09,0,-0.056813,0.042469,-0.102747
53,11.19,0,-0.00609161,0.136114,-0.015502000000000004
54,11.29,0,0.0683049,0.119232,0.0517725
55,11.39,0,0.0834303,0.00966717,0.0417483
56,11.49,0,-0.0174832,-0.052861,0.0225354
57,11.59,0,-0.018902,-0.0706299,-0.0139874
58,11.69,0,-0.0345306,-0.0281997,-0.0119862
59,11.79,0,-0.0317373,0.0375821,0.00605017
60,11.89,0,-0.0180058,0.07691360000000001,-0.00169237
61,11.99,0,0.00627633,0.0194329,-0.00908
62,12.09,0,-0.042524,-0.0507079,0.0256203
63,12.19,0,-0.00372006,-0.0186935,-0.0204685
64,12.29,0,0.00115287,-0.0283236,-0.00901739
65,12.39,0,0.0442449,0.00544461,-0.024912
66,12.49,0,0.0490871,0.0313657,0.00189151
67,12.59,0,0.00992048,0.00287698,0.0246926
68,12.69,0,0.025626,-0.00925795,-0.0005619069999999999
69,12.79,0,-0.024271200000000003,-0.043776,0.02274
70,12.89,0,-0.0230321,-0.0185961,0.0252403
71,12.99,0,-0.014849700000000004,0.01538,0.00889639
72,13.09,0,0.0133174,-0.0287573,-0.0322693
73,13.19,0,-0.000694892,0.0203283,-0.0325389
74,13.29,0,-0.030430400000000007,0.027789599999999998,-0.0460559
75,13.39,0,-0.0415135,0.00822398,-0.0209288
76,13.49,0,-0.056517999999999985,0.07391569999999999,-0.0248533
77,13.59,0,0.0378783,0.0474662,0.0465515
78,13.69,0,0.0312833,0.00375419,0.072629
79,13.79,0,-0.0265786,-0.032318900000000005,-0.104767
80,13.89,0,-0.0898663,-0.0749454,-0.183844
81,13.99,0,-0.00642636,0.0482435,-0.017507400000000003
82,14.09,0,0.0103086,0.08615139999999999,0.101754
83,14.19,0,-0.175427,0.0334839,0.0399719
84,14.29,0,-0.119258,0.0853969,0.0966952
85,14.39,0,-2.15537,-0.216719,-0.332381
86,14.49,0,-4.90731,-0.25387,-0.5232720000000001
87,14.59,0,-3.4854199999999995,-0.683305,-0.4784560000000001
88,14.69,0,-2.40668,-0.811373,-0.56543
89,14.79,0,-1.26231,-0.5714279999999999,-0.332168
90,14.89,0,-0.492122,-0.187156,-0.26458200000000004
91,14.99,0,0.225735,0.031667900000000006,0.0209203
92,15.09,0,0.0920273,0.00759824,0.142065
93,15.19,0,0.304166,-0.0923884,0.200936
94,15.29,0,0.199601,-0.0190643,0.107515
95,15.39,0,2.0488,0.117476,0.415163
96,15.49,0,7.56061,0.8097880000000001,0.522033
97,15.59,0,6.65797,0.736945,-0.109614
98,15.69,0,-0.717295,0.497186,-0.382469
99,15.79,0,-0.57422,0.215955,0.0582016
100,15.89,0,0.476565,0.06915700000000001,0.00702333
101,15.99,0,-0.0877301,-0.167901,-0.0698335
102,16.09,0,-0.0372519,-0.162465,0.123189
103,16.19,0,-0.105753,-0.0878841,0.0520047
104,16.29,0,-0.00764416,0.0150226,0.0215129
105,16.39,0,0.0464504,0.057776699999999986,-0.0089887
106,16.49,0,0.0868347,0.0841703,-0.0477179
107,16.59,0,0.0363539,-0.0391351,-0.089124
108,16.69,0,0.0709458,-0.028905400000000005,-0.044055300000000006
109,16.79,0,0.0196841,-0.055401699999999984,-0.00212912
110,16.89,0,0.014927200000000003,-0.016146999999999998,-0.00092403
111,16.99,0,0.0290815,0.00233867,0.0232543
112,17.09,0,-0.06614,-0.00326452,-0.0274705
113,17.19,0,-0.104521,0.010203299999999998,-0.0300438
114,17.29,0,-0.0455751,-0.0149596,-0.0100319
115,17.39,0,-0.00675197,0.021336,-0.0225583
116,17.49,0,-0.0134358,-0.0214472,0.00689041
117,17.59,0,-0.0276872,0.00782025,-0.044158
118,17.69,0,-0.137699,0.00707086,-0.0314138
119,17.79,0,-0.006736799999999999,0.0124812,0.0197715
120,17.89,0,-0.0358509,0.0269788,0.0482696
121,17.99,0,-0.0387434,0.0565885,-0.0276873
122,18.09,0,-0.034836,0.0148773,-0.026476
123,18.19,0,-0.118594,0.00167259,-0.0271606
124,18.29,0,-0.0783097,0.0310467,0.0110801
125,18.39,0,-0.05928550000000001,0.0107645,-0.0085449
126,18.49,0,-0.0622376,0.024218,-0.0340527
127,18.59,0,-0.027124400000000003,-0.0216056,-0.0501141
128,18.69,0,-0.00167742,0.0180327,-0.0242698
129,18.79,0,-0.0301894,-0.00433479,0.00137484
130,18.89,0,-0.0221225,0.00185638,0.00836484
131,18.99,0,-0.0401188,0.0135045,-0.0123841
132,19.09,0,-0.0296277,0.013253,0.00194994
133,19.19,0,-0.0120865,0.0257748,-0.0099507
134,19.29,0,-0.0027533,-0.07571080000000001,-0.0264745
135,19.39,0,-0.014892099999999997,-0.00631858,-0.0494609
136,19.49,0,0.0268013,-0.0219788,-0.00764199
137,19.59,0,0.0121304,-0.0158243,0.0124194
138,19.69,0,-0.0501967,0.011812,-0.00672119
139,19.79,0,-0.0311865,0.00406419,0.00330415
140,19.89,0,-0.016963299999999997,0.0265731,0.0217641
141,19.99,0,-0.0451257,-0.00709178,0.00192636
142,20.09,0,-0.0215801,0.0262358,0.0425828
143,20.19,0,-0.040398,0.0214316,0.0321548
144,20.29,0,-0.0259899,-0.00842094,0.00213338
145,20.39,0,0.0120606,0.0203975,-0.00813772
146,20.49,0,-0.0215968,0.00286366,-0.0158281
147,20.59,0,-0.00713575,0.00619506,0.00452265
148,20.69,0,0.00444924,0.022888,-0.00397874
149,20.79,0,-0.0007292560000000001,0.00496293,0.0162649
150,20.89,0,-0.00699125,-0.0227253,0.0169605
151,20.99,0,-0.0447367,-0.0215242,-0.00605484
152,21.09,0,-0.00376741,-0.0375264,-0.00603634
153,21.19,0,-0.00147989,-0.0240926,-0.0055728
154,21.29,0,0.06387430000000001,-0.0182607,0.0422625
155,21.39,0,0.127466,-0.0180865,0.0982481
156,21.49,0,0.00911715,-0.178848,-0.0438541
157,21.59,0,-0.0513201,-0.0851296,-0.153588
158,21.69,0,-0.105155,0.00584345,-0.036042000000000005
159,21.79,0,-0.0717987,0.0375056,-0.0613233
160,21.89,0,-0.038458,0.0759252,0.0957735
161,21.99,0,-0.0401095,0.0588332,0.143665
162,22.09,0,-0.00995715,0.00756668,0.0555015
163,22.19,0,-0.00190074,-0.00880047,0.00327134
164,22.29,0,-0.0481375,0.00584016,-0.132227
165,22.39,0,-0.0112798,-0.0373918,-0.116429
166,22.49,0,-0.0629178,-0.00390356,-0.0224354
167,22.59,0,0.00291495,0.07011210000000001,0.0710583
168,22.69,0,-0.0122161,0.052609,0.0527481
169,22.79,0,0.00198173,-0.0116822,0.0174342
170,22.89,0,-0.0194347,0.0141829,0.0288522
171,22.99,0,0.00898089,-0.0376464,-0.0184077
172,23.09,0,0.0123248,0.0367022,0.00659724
173,23.19,0,0.015601,0.053245400000000005,-0.0020175
