,timestamp,activity,x,y,z
0,1.454956105656e+18,0,49.128,-8.80286,12.194
1,1.454956105756e+18,0,48.8663,-7.6722,11.9252
2,1.454956105856e+18,0,48.7542,-8.410969999999999,11.6674
3,1.454956105956e+18,0,48.8763,-7.9214600000000015,11.1393
4,1.454956106056e+18,0,48.7548,-8.28708,11.4042
5,1.454956106156e+18,0,48.994,-7.92721,11.9265
6,1.454956106256e+18,0,49.8588,-7.22915,11.3956
7,1.454956106356e+18,0,49.4953,-7.830310000000001,11.2687
8,1.454956106456e+18,0,48.9972,-7.431789999999999,10.7424
9,1.454956106556e+18,0,48.8775,-8.41746,11.7985
10,1.454956106656e+18,0,49.2444,-8.06467,11.9268
11,1.454956106756e+18,0,48.8848,-8.79032,11.5382
12,1.454956106856e+18,0,48.8769,-8.0455,11.2713
13,1.454956106956e+18,0,48.7436,-7.541819999999999,11.5309
14,1.454956107056e+18,0,48.9923,-7.55509,11.5305
15,1.454956107156e+18,0,49.2403,-7.1964,11.0029
16,1.454956107256e+18,0,49.371,-8.07161,11.6641
17,1.454956107356e+18,0,49.1138,-7.18947,11.2656
18,1.454956107456e+18,0,49.5014,-8.20302,11.1397
19,1.454956107556e+18,0,48.9996,-8.175880000000001,11.6655
20,1.454956107656e+18,0,49.6197,-8.08488,11.6637
21,1.454956107756e+18,0,49.2343,-7.31955,11.9223
22,1.454956107856e+18,0,49.3703,-7.69964,11.1369
23,1.454956107956e+18,0,49.3698,-7.82353,11.4002
24,1.454956108056e+18,0,49.2499,-8.06541,11.2706
25,1.454956108156e+18,0,48.9906,-7.430910000000001,11.5298
26,1.454956108256e+18,0,49.1182,-7.437989999999999,11.1359
27,1.454956108356e+18,0,48.7469,-7.5422600000000015,11.1372
28,1.454956108456e+18,0,48.7624,-8.28812,10.4856
29,1.454956108556e+18,0,49.7422,-7.4714800000000015,10.8723
30,1.454956108656e+18,0,49.8643,-7.229889999999998,10.7394
31,1.454956108756e+18,0,49.6105,-6.59612,10.3424
32,1.454956108856e+18,0,49.3703,-7.45171,10.7417
33,1.454956108956e+18,0,49.7423,-7.7194,11.2675
34,1.454956109056e+18,0,49.243,-7.0728100000000005,10.4772
35,1.454956109156e+18,0,49.2504,-7.693589999999999,10.6122
36,1.454956109256e+18,0,49.6224,-7.961289999999999,11.138
37,1.454956109356e+18,0,49.3708,-7.32782,10.4785
38,1.454956109456e+18,0,49.3703,-7.45171,10.7417
39,1.454956109556e+18,0,49.9981,-7.36175,9.8213
40,1.454956109656e+18,0,49.7389,-7.471030000000002,11.265999999999998
41,1.454956109756e+18,0,49.3725,-7.452000000000001,10.4793
42,1.454956109856e+18,0,49.37300000000001,-7.3281100000000015,10.2161
43,1.454956109956e+18,0,49.3714,-7.451860000000001,10.6105
44,1.454956110056e+18,0,49.367,-7.45126,11.1354
45,1.454956110156e+18,0,49.9978,-8.22943,11.2701
46,1.454956110256e+18,0,49.7551,-8.34093,10.7464
47,1.454956110356e+18,0,49.488,-7.20953,11.1337
48,1.454956110456e+18,0,49.9887,-7.23653,10.7392
49,1.454956110556e+18,0,49.7462,-7.843889999999999,11.0058
50,1.454956110656e+18,0,49.121,-7.314389999999999,10.6102
51,1.454956110756e+18,0,49.8594,-7.35319,11.5275
52,1.454956110856e+18,0,49.372,-7.823819999999999,11.1377
53,1.454956110956e+18,0,49.4824,-6.96086,11.3947
54,1.454956111056e+18,0,49.6051,-7.091239999999999,11.7889
55,1.454956111156e+18,0,48.9856,-7.30628,11.9227
56,1.454956111256e+18,0,48.6053,-6.9135100000000005,12.1836
57,1.454956111356e+18,0,49.0977,-6.5675,12.1805
58,1.454956111456e+18,0,48.7346,-6.79685,11.3952
59,1.454956111556e+18,0,49.2387,-7.32015,11.3974
60,1.454956111656e+18,0,48.8523,-6.55467,11.7872
61,1.454956111756e+18,0,48.3498,-6.4034900000000015,12.181
62,1.454956111856e+18,0,49.12,-7.8101,11.5318
63,1.454956111956e+18,0,48.9855,-6.81042,11.1323
64,1.454956112056e+18,0,49.2404,-7.44433,11.3981
65,1.454956112156e+18,0,49.3647,-7.20304,11.0027
66,1.454956112256e+18,0,48.9867,-7.3064300000000015,11.7915
67,1.454956112356e+18,0,48.9822,-6.80998,11.526
68,1.454956112456e+18,0,49.7199,-6.22887,11.521
69,1.454956112556e+18,0,49.3542,-7.07767,12.0518
70,1.454956112656e+18,0,49.4831,-7.33283,11.9219
71,1.454956112756e+18,0,48.985,-6.934310000000001,11.3955
72,1.454956112856e+18,0,48.8606,-6.92767,11.3958
73,1.454956112956e+18,0,49.4891,-7.20968,11.0025
74,1.454956113056e+18,0,49.4746,-6.46397,11.5229
75,1.454956113156e+18,0,49.3547,-6.95378,11.7886
76,1.454956113256e+18,0,49.2354,-7.07177,11.3959
77,1.454956113356e+18,0,48.8618,-7.17575,11.6597
78,1.454956113456e+18,0,49.3693,-7.94742,11.6634
79,1.454956113556e+18,0,49.1284,-8.43104,11.5356
80,1.454956113656e+18,0,49.1133,-7.31336,11.5288
81,1.454956113756e+18,0,49.3634,-6.7070300000000005,10.3435
82,1.454956113856e+18,0,49.1026,-6.4442,11.3923
83,1.454956113956e+18,0,48.6254,-7.90788,11.4022
84,1.454956114056e+18,0,48.5044,-8.14962,11.4039
85,1.454956114156e+18,0,49.2617,-8.93471,11.2759
86,1.454956114256e+18,0,49.6376,-14.0475,4.35083
87,1.454956114356e+18,0,50.7383,-17.4617,-2.84846
88,1.454956114456e+18,0,51.5316,-15.4006,-11.9176
89,1.454956114556e+18,0,52.526,-12.1067,-17.3201
90,1.454956114656e+18,0,52.2601,-9.61191,-19.3032
91,1.454956114756e+18,0,52.8728,-8.6522,-19.8351
92,1.454956114856e+18,0,52.2612,-9.85998,-19.0392
93,1.454956114956e+18,0,52.1626,-11.3443,-19.6861
94,1.454956115056e+18,0,51.3066,-12.2915,-19.8099
95,1.454956115156e+18,0,51.4369,-13.5385,-18.4903
96,1.454956115256e+18,0,51.0538,-18.5996,-9.0101
97,1.454956115356e+18,0,49.2225,-12.7823,7.36233
98,1.454956115456e+18,0,48.2411,-7.1427,11.5295
99,1.454956115556e+18,0,48.1337,-8.87379,12.3277
100,1.454956115656e+18,0,47.7568,-8.977319999999997,12.9852
101,1.454956115756e+18,0,48.2362,-7.51393,12.7129
102,1.454956115856e+18,0,48.2502,-8.1356,12.0605
103,1.454956115956e+18,0,48.7605,-9.03161,11.9336
104,1.454956116056e+18,0,48.5101,-8.89415,11.9333
105,1.454956116156e+18,0,48.2586,-8.75653,12.0642
106,1.454956116256e+18,0,48.6227,-8.27941,12.3231
107,1.454956116356e+18,0,48.8676,-8.1682,12.5844
108,1.454956116456e+18,0,48.878,-8.293569999999999,11.5352
109,1.454956116556e+18,0,49.1251,-8.430589999999999,11.9293
110,1.454956116656e+18,0,48.8786,-8.41761,11.6672
111,1.454956116756e+18,0,49.1223,-8.05833,11.6645
112,1.454956116856e+18,0,48.6349,-8.77689,11.6699
113,1.454956116956e+18,0,48.6322,-8.652560000000001,11.8004
114,1.454956117056e+18,0,49.381,-8.56879,11.2734
115,1.454956117156e+18,0,48.7469,-7.790189999999999,11.5324
116,1.454956117256e+18,0,49.1256,-8.058769999999999,11.2708
117,1.454956117356e+18,0,48.2575,-8.75639,12.1955
118,1.454956117456e+18,0,49.0063,-8.67262,11.6685
119,1.454956117556e+18,0,49.0175,-9.16996,11.1466
120,1.454956117656e+18,0,48.8815,-8.78987,11.9319
121,1.454956117756e+18,0,48.5173,-9.267,11.6731
122,1.454956117856e+18,0,48.3818,-8.5151,11.8
123,1.454956117956e+18,0,48.3901,-8.8881,11.4086
124,1.454956118056e+18,0,48.6388,-8.90137,11.4082
125,1.454956118156e+18,0,48.7643,-8.90816,11.2767
126,1.454956118256e+18,0,48.6513,-10.1426,11.9406
127,1.454956118356e+18,0,48.887,-9.03854,11.671
128,1.454956118456e+18,0,48.8831,-8.66613,11.5375
129,1.454956118556e+18,0,48.5306,-9.76463,10.8887
130,1.454956118656e+18,0,48.7761,-9.77746,11.282
131,1.454956118756e+18,0,49.3951,-9.68632,11.4114
132,1.454956118856e+18,0,48.7739,-9.77717,11.5444
133,1.454956118956e+18,0,48.636,-8.77704,11.5387
134,1.454956119056e+18,0,49.1413,-9.30049,11.4096
135,1.454956119156e+18,0,49.255,-8.43797,11.2729
136,1.454956119256e+18,0,49.1464,-9.67305,11.4118
137,1.454956119356e+18,0,49.5137,-8.94843,10.8818
138,1.454956119456e+18,0,48.7604,-8.78368,11.5384
139,1.454956119556e+18,0,49.62600000000001,-8.95345,12.3251
140,1.454956119656e+18,0,48.7644,-9.15609,11.6719
141,1.454956119756e+18,0,49.2679,-9.30742,11.1469
142,1.454956119856e+18,0,48.5257,-9.64,11.2816
143,1.454956119956e+18,0,48.8988,-9.90785,11.6762
144,1.454956120056e+18,0,48.882,-8.665980000000001,11.6687
145,1.454956120156e+18,0,48.6517,-9.77083,11.2822
146,1.454956120256e+18,0,48.7605,-9.03161,11.9336
147,1.454956120356e+18,0,48.6371,-8.77719,11.4074
148,1.454956120456e+18,0,48.8915,-9.28706,11.5412
149,1.454956120556e+18,0,48.8853,-8.91436,11.6702
150,1.454956120656e+18,0,48.3897,-9.25992,12.067
151,1.454956120756e+18,0,48.7688,-9.40461,11.5422
